  0.226000E+02  0.162614E-03  0.371269E-22  0.100000E-31  0.869879E-15  0.173853E+05  0.183632E+02  0.106559E+01  0.100000E-31  0.100000E-31  0.653363E+02  0.267689E-01  0.535669E-01  0.757189E-03  0.415944E+02  0.152874E+02
  0.224000E+02  0.167205E-03  0.556633E-22  0.100000E-31  0.868318E-15  0.174465E+05  0.182089E+02  0.106820E+01  0.100000E-31  0.100000E-31  0.651757E+02  0.274119E-01  0.535655E-01  0.758140E-03  0.417711E+02  0.150361E+02
  0.222000E+02  0.171966E-03  0.832004E-22  0.100000E-31  0.866735E-15  0.175082E+05  0.180603E+02  0.107091E+01  0.100000E-31  0.100000E-31  0.650148E+02  0.280757E-01  0.535641E-01  0.759114E-03  0.419464E+02  0.147868E+02
  0.220000E+02  0.176902E-03  0.123981E-21  0.100000E-31  0.865130E-15  0.175704E+05  0.179177E+02  0.107373E+01  0.100000E-31  0.100000E-31  0.648539E+02  0.287611E-01  0.535628E-01  0.760109E-03  0.421204E+02  0.145395E+02
  0.218000E+02  0.182022E-03  0.184183E-21  0.100000E-31  0.863500E-15  0.176331E+05  0.177813E+02  0.107666E+01  0.100000E-31  0.100000E-31  0.646930E+02  0.294690E-01  0.535614E-01  0.761124E-03  0.422932E+02  0.142941E+02
  0.216000E+02  0.187333E-03  0.272777E-21  0.100000E-31  0.861844E-15  0.176963E+05  0.176513E+02  0.107971E+01  0.100000E-31  0.100000E-31  0.645321E+02  0.302003E-01  0.535600E-01  0.762158E-03  0.424646E+02  0.140507E+02
  0.214000E+02  0.192845E-03  0.402740E-21  0.100000E-31  0.860161E-15  0.177600E+05  0.175278E+02  0.108288E+01  0.100000E-31  0.100000E-31  0.643714E+02  0.309559E-01  0.535586E-01  0.763211E-03  0.426346E+02  0.138093E+02
  0.212000E+02  0.198566E-03  0.592783E-21  0.100000E-31  0.858450E-15  0.178242E+05  0.174112E+02  0.108617E+01  0.100000E-31  0.100000E-31  0.642109E+02  0.317369E-01  0.535572E-01  0.764284E-03  0.428034E+02  0.135698E+02
  0.210000E+02  0.204506E-03  0.869794E-21  0.100000E-31  0.856711E-15  0.178888E+05  0.173016E+02  0.108959E+01  0.100000E-31  0.100000E-31  0.640505E+02  0.325442E-01  0.535558E-01  0.765377E-03  0.429708E+02  0.133324E+02
  0.208000E+02  0.210676E-03  0.127228E-20  0.100000E-31  0.854941E-15  0.179540E+05  0.171993E+02  0.109313E+01  0.100000E-31  0.100000E-31  0.638904E+02  0.333791E-01  0.535543E-01  0.766490E-03  0.431368E+02  0.130969E+02
