  0.102000E+02  0.749274E-01  0.100000E-31  0.531848E+08  0.902471E+07
  0.100000E+02  0.788495E-01  0.100000E-31  0.574989E+08  0.100701E+08
  0.980000E+01  0.827559E-01  0.100000E-31  0.620278E+08  0.112187E+08
  0.960000E+01  0.866220E-01  0.100000E-31  0.667674E+08  0.124784E+08
  0.940000E+01  0.904225E-01  0.100000E-31  0.717118E+08  0.138573E+08
  0.920000E+01  0.941315E-01  0.100000E-31  0.768539E+08  0.153642E+08
  0.900000E+01  0.977230E-01  0.100000E-31  0.821851E+08  0.170078E+08
  0.880000E+01  0.101172E+00  0.100000E-31  0.876954E+08  0.187974E+08
  0.860000E+01  0.104452E+00  0.100000E-31  0.933738E+08  0.207426E+08
  0.840000E+01  0.107540E+00  0.100000E-31  0.992087E+08  0.228533E+08
  0.820000E+01  0.110414E+00  0.100000E-31  0.105188E+09  0.251398E+08
  0.800000E+01  0.113054E+00  0.100000E-31  0.111298E+09  0.276129E+08
  0.780000E+01  0.115440E+00  0.100000E-31  0.117528E+09  0.302839E+08
  0.760000E+01  0.117557E+00  0.100000E-31  0.123864E+09  0.331642E+08
  0.740000E+01  0.119394E+00  0.100000E-31  0.130297E+09  0.362664E+08
  0.720000E+01  0.120938E+00  0.100000E-31  0.136816E+09  0.396031E+08
  0.700000E+01  0.122185E+00  0.100000E-31  0.143414E+09  0.431883E+08
  0.680000E+01  0.123129E+00  0.100000E-31  0.150084E+09  0.470363E+08
  0.660000E+01  0.123768E+00  0.100000E-31  0.156819E+09  0.511629E+08
  0.640000E+01  0.124106E+00  0.100000E-31  0.163620E+09  0.555848E+08
  0.620000E+01  0.124144E+00  0.100000E-31  0.170486E+09  0.603202E+08
  0.600000E+01  0.123888E+00  0.100000E-31  0.177419E+09  0.653891E+08
  0.580000E+01  0.123346E+00  0.100000E-31  0.184424E+09  0.708130E+08
  0.560000E+01  0.124750E+00  0.100000E-31  0.194984E+09  0.767212E+08
  0.540000E+01  0.125657E+00  0.100000E-31  0.205582E+09  0.831452E+08
  0.520000E+01  0.125228E+00  0.100000E-31  0.214757E+09  0.900725E+08
  0.500000E+01  0.124095E+00  0.100000E-31  0.223408E+09  0.975189E+08
  0.480000E+01  0.122468E+00  0.100000E-31  0.231819E+09  0.105512E+09
  0.460000E+01  0.120384E+00  0.100000E-31  0.239998E+09  0.114083E+09
  0.440000E+01  0.117896E+00  0.100000E-31  0.247988E+09  0.123267E+09
  0.420000E+01  0.115004E+00  0.100000E-31  0.255723E+09  0.133102E+09
  0.400000E+01  0.111689E+00  0.100000E-31  0.263076E+09  0.143624E+09
  0.380000E+01  0.107992E+00  0.100000E-31  0.270038E+09  0.154875E+09
  0.360000E+01  0.103909E+00  0.100000E-31  0.276485E+09  0.166896E+09
  0.340000E+01  0.994354E-01  0.100000E-31  0.282253E+09  0.179725E+09
  0.320000E+01  0.946032E-01  0.100000E-31  0.287250E+09  0.193402E+09
  0.300000E+01  0.894233E-01  0.100000E-31  0.291290E+09  0.207966E+09
  0.280000E+01  0.839189E-01  0.100000E-31  0.294182E+09  0.223448E+09
  0.260000E+01  0.781243E-01  0.100000E-31  0.295724E+09  0.239876E+09
  0.240000E+01  0.720828E-01  0.100000E-31  0.295696E+09  0.257269E+09
  0.220000E+01  0.658476E-01  0.100000E-31  0.293861E+09  0.275634E+09
  0.200000E+01  0.594810E-01  0.100000E-31  0.289966E+09  0.294964E+09
  0.180000E+01  0.530542E-01  0.100000E-31  0.283742E+09  0.315230E+09
  0.160000E+01  0.466462E-01  0.100000E-31  0.274902E+09  0.336375E+09
  0.140000E+01  0.403426E-01  0.100000E-31  0.263152E+09  0.358303E+09
  0.120000E+01  0.342345E-01  0.100000E-31  0.248201E+09  0.380866E+09
  0.100000E+01  0.284162E-01  0.100000E-31  0.229795E+09  0.403844E+09
  0.800000E+00  0.229819E-01  0.100000E-31  0.207772E+09  0.426928E+09
  0.600000E+00  0.180223E-01  0.100000E-31  0.182170E+09  0.449698E+09
  0.400000E+00  0.136194E-01  0.100000E-31  0.153412E+09  0.471613E+09
  0.200000E+00  0.983828E-02  0.100000E-31  0.122512E+09  0.492030E+09
  0.100000E-31  0.671587E-02  0.100000E-31  0.912015E+08  0.510269E+09
