  0.160000E+02  0.354636E-02  0.110123E-13  0.100000E-31  0.205894E-14  0.190849E+05  0.579082E+02  0.139934E+01  0.332146E-26  0.100000E-31  0.228179E+02  0.169514E+00  0.631629E-01  0.360379E-03  0.496924E+02
  0.158000E+02  0.407884E-02  0.127212E-13  0.100000E-31  0.212201E-14  0.191364E+05  0.649629E+02  0.141220E+01  0.310459E-26  0.100000E-31  0.220088E+02  0.181021E+00  0.631504E-01  0.351554E-03  0.497420E+02
  0.156000E+02  0.469132E-02  0.146672E-13  0.100000E-31  0.218679E-14  0.191896E+05  0.731187E+02  0.142411E+01  0.300745E-26  0.100000E-31  0.212291E+02  0.193371E+00  0.631361E-01  0.342872E-03  0.497907E+02
  0.154000E+02  0.539497E-02  0.168770E-13  0.100000E-31  0.225316E-14  0.192443E+05  0.825331E+02  0.143503E+01  0.303517E-26  0.100000E-31  0.204790E+02  0.206618E+00  0.631199E-01  0.334362E-03  0.498387E+02
  0.152000E+02  0.620230E-02  0.193793E-13  0.100000E-31  0.232099E-14  0.193004E+05  0.933835E+02  0.144495E+01  0.320238E-26  0.100000E-31  0.197587E+02  0.220819E+00  0.631015E-01  0.326050E-03  0.498858E+02
  0.150000E+02  0.712737E-02  0.222047E-13  0.100000E-31  0.239015E-14  0.193578E+05  0.105870E+03  0.145389E+01  0.353867E-26  0.100000E-31  0.190679E+02  0.236033E+00  0.630806E-01  0.317956E-03  0.499322E+02
  0.148000E+02  0.818592E-02  0.253853E-13  0.100000E-31  0.246052E-14  0.194163E+05  0.120217E+03  0.146189E+01  0.409624E-26  0.100000E-31  0.184062E+02  0.252327E+00  0.630568E-01  0.310100E-03  0.499777E+02
  0.146000E+02  0.939553E-02  0.289548E-13  0.100000E-31  0.253195E-14  0.194758E+05  0.136677E+03  0.146898E+01  0.496186E-26  0.100000E-31  0.177731E+02  0.269767E+00  0.630297E-01  0.302495E-03  0.500224E+02
  0.144000E+02  0.107758E-01  0.329480E-13  0.100000E-31  0.260430E-14  0.195363E+05  0.155531E+03  0.147523E+01  0.627648E-26  0.100000E-31  0.171680E+02  0.288427E+00  0.629990E-01  0.295152E-03  0.500663E+02
  0.142000E+02  0.123484E-01  0.374008E-13  0.100000E-31  0.267741E-14  0.195976E+05  0.177095E+03  0.148071E+01  0.826797E-26  0.100000E-31  0.165902E+02  0.308384E+00  0.629641E-01  0.288079E-03  0.501093E+02
